corpus_id,venue_class,journal,issn,sample_year,first_publication_date,issue_publication_year,title,doi,pmid,pmcid,topic,topic_basis,document_type,language,publication_status,oa_status,full_text_status,analysis_level,article_type_jats,introduction_mode,results_mode,methods_mode,discussion_mode,title_words,abstract_words,full_text_body_words,pubmed_verification,pubmed_title_similarity,crossref_verification,crossref_title_similarity,crossref_type,pmc_xml_sha256,metadata_sources,text_source,doi_url,pubmed_url,pmc_url
ART-131,field_selective,Advanced Materials,0935-9648,2022,2022-03-31,2022,Biobased Elastomer Nanofibers Guide Light-Controlled Human-iPSC-Derived Skeletal Myofibers.,10.1002/adma.202110441,35231133,PMC9131876,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,8,203,9514,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,42f2fa007f3e86f99f94e17ef285c216b172756eac0cd23761c5ebdc7d600199,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202110441,https://pubmed.ncbi.nlm.nih.gov/35231133/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9131876/
ART-132,field_selective,Advanced Materials,0935-9648,2022,2022-07-11,2022,Ultrahigh Carrier Mobilities in Ferroelectric Domain Wall Corbino Cones at Room Temperature.,10.1002/adma.202204298,35733393,PMC11475267,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,inferred_finding_sections,explicit_methods_section,inferred_closing_paragraphs,12,203,5587,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,83bfcf83741a4f149f85e3fce90c04685eaa38bf0e3cfc8fdb8632a2e094ab3f,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202204298,https://pubmed.ncbi.nlm.nih.gov/35733393/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11475267/
ART-133,field_selective,Advanced Materials,0935-9648,2022,2022-09-27,2022,"Puffball-Inspired Microrobotic Systems with Robust Payload, Strong Protection, and Targeted Locomotion for On-Demand Drug Delivery.",10.1002/adma.202204791,36066311,PMC11475404,cardiometabolic,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,15,197,8178,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,ac50f66c720fdb47848e9fcfbc8281c86250cd36f9f5c6538d28531173bff865,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202204791,https://pubmed.ncbi.nlm.nih.gov/36066311/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11475404/
ART-134,field_selective,Advanced Materials,0935-9648,2023,2023-04-02,2024,"Modular Synthesis of Semiconducting Graft Copolymers to Achieve ""Clickable"" Fluorescent Nanoparticles with Long Circulation and Specific Cancer Targeting.",10.1002/adma.202300413,36905683,PMC7616993,oncology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,18,175,7617,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,2a58f3dc53ebe9008f07d7861b4888ed136b62d4c87fa973c5fb6148285c1de8,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202300413,https://pubmed.ncbi.nlm.nih.gov/36905683/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7616993/
ART-135,field_selective,Advanced Materials,0935-9648,2023,2023-09-08,2023,Microfibrous Scaffolds Guide Stem Cell Lumenogenesis and Brain Organoid Engineering.,10.1002/adma.202300305,37572376,PMC7617127,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,10,190,7691,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,8460bbb2219ecc193d4f1924b5b2f2e82767f8c8ba84c74d73da2ec4c845b688,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202300305,https://pubmed.ncbi.nlm.nih.gov/37572376/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7617127/
ART-136,field_selective,Advanced Materials,0935-9648,2023,2023-09-25,2024,AI-Driven Discovery of Amorphous Fluorinated Polymer Electret with Improved Charge Stability for Energy Harvesting.,10.1002/adma.202303827,37452693,PMC11681308,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,conclusion_section_used,14,154,6122,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,1d62dafe0f261f0f2b486da5515bf59e32bd5c8f5d30b5ed0549698edba9168a,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202303827,https://pubmed.ncbi.nlm.nih.gov/37452693/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11681308/
ART-137,field_selective,Advanced Materials,0935-9648,2023,2023-11-27,2024,All-Inorganic Polyoxometalates Act as Superchaotropic Membrane Carriers.,10.1002/adma.202309219,37943506,PMC11475408,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,7,103,4997,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,f6cc4d26f5aaa9b02a11127454d04d4f276c1a6347cae19bfa3eac9e86637bbc,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202309219,https://pubmed.ncbi.nlm.nih.gov/37943506/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11475408/
ART-138,field_selective,Advanced Materials,0935-9648,2024,2024-09-10,2025,Digitonin-Loaded Nanoscale Metal-Organic Framework for Mitochondria-Targeted Radiotherapy-Radiodynamic Therapy and Disulfidptosis.,10.1002/adma.202405494,39252688,PMC11891090,oncology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,methods_not_identified,explicit_discussion_section,10,180,5668,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,e170f57c2b5dda06202f7ff926281561089270c51399cb404f9ebd648ffa0d3f,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202405494,https://pubmed.ncbi.nlm.nih.gov/39252688/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11891090/
ART-139,field_selective,Advanced Materials,0935-9648,2024,2024-10-17,2024,Supramolecular Polymer Additives as Repairable Reinforcements for Dynamic Covalent Networks.,10.1002/adma.202410723,39417726,PMC11619224,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,methods_not_identified,explicit_discussion_section,10,180,3168,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,ce599deef3658031e313d76e1b4985c9f1522830a468b37b8337b077fe094a1c,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202410723,https://pubmed.ncbi.nlm.nih.gov/39417726/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11619224/
ART-140,field_selective,Advanced Materials,0935-9648,2024,2024-10-20,2025,Motion-Adaptive Tessellated Skin Patches With Switchable Adhesion for Wearable Electronics.,10.1002/adma.202412271,39428834,PMC11775872,imaging_and_diagnostics,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,10,155,5564,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,e5b70d412d1021140694ed386fa3f7e5497fbd8384236f7b4ccac17c461452de,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202412271,https://pubmed.ncbi.nlm.nih.gov/39428834/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11775872/
ART-141,field_selective,Advanced Materials,0935-9648,2024,2024-11-20,2025,"Multilevel Optical Storage, Dynamic Light Modulation, and Polarization Control in Filamented Memristor System.",10.1002/adma.202411186,39564711,PMC11756036,chemistry_and_catalysis,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,13,198,7426,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,5642724ad1c78391a536bd7e112a2dbbcd56db2d1efb7316a5efbd74e1884c02,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202411186,https://pubmed.ncbi.nlm.nih.gov/39564711/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11756036/
ART-142,field_selective,Advanced Materials,0935-9648,2025,2025-05-15,2025,Ultrafast Light-Driven Electronic and Structural Changes in LaFeO3 Perovskites Probed by Femtosecond X-Ray Absorption Spectroscopy.,10.1002/adma.202502932,40370187,PMC12288815,imaging_and_diagnostics,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,16,165,5045,verified_exact_doi_title_type_language_abstract,0.9962,verified_exact_doi_title_match,0.9962,journal-article,71503268436589ae0394537990c16a81b3fd0396a07da276456ab58449af9d94,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202502932,https://pubmed.ncbi.nlm.nih.gov/40370187/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12288815/
ART-143,field_selective,Advanced Materials,0935-9648,2025,2025-06-04,2025,Cracked Metal-Phenolic Networks with Durable Confinement Capillarity for Enhanced Solar Desalination.,10.1002/adma.202503896,40465316,PMC12369692,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,methods_not_identified,explicit_discussion_section,11,196,3798,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,adf3fbf483935da01bedfa7f8bebdb6cc20abb105bf570dcd06e47bd92a4a155,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202503896,https://pubmed.ncbi.nlm.nih.gov/40465316/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12369692/
ART-144,field_selective,Advanced Materials,0935-9648,2025,2025-09-11,2026,Rapid Glass-Substrate Digital Light 3D Printing Enables Anatomically Accurate Stroke Patient-Specific Carotid Artery-on-Chips for Personalized Thrombosis Investigation.,10.1002/adma.202508890,40932114,PMC12822522,translational_and_clinical,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,18,193,7585,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,9797b7e9300aab8961407a93052205b4c18dcae2bad7cf443aca8a555495ec1b,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202508890,https://pubmed.ncbi.nlm.nih.gov/40932114/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12822522/
ART-145,field_selective,Advanced Materials,0935-9648,2025,2025-09-26,2026,Mechanochemical Nitrous Oxide Decomposition.,10.1002/adma.202511666,41001992,PMC12783976,chemistry_and_catalysis,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,methods_not_identified,explicit_discussion_section,4,126,5363,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,c7c8cfc523a74da87c86e27c439b35ad71059fb2af43dd19587c8af7717a2a8a,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202511666,https://pubmed.ncbi.nlm.nih.gov/41001992/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12783976/
ART-146,field_selective,Advanced Materials,0935-9648,2025,2025-12-28,2026,Hybrid Liquid Metal Cathode Enables High-Performance Intrinsically Stretchable OLEDs.,10.1002/adma.202518254,41457698,PMC13137763,biomaterials_and_tissue_engineering,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,inferred_finding_sections,explicit_methods_section,explicit_discussion_section,9,178,5115,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,e9bd81ad45119d09da580d5c6c46e1b948c539e29e86de165bf008100cfd56a3,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202518254,https://pubmed.ncbi.nlm.nih.gov/41457698/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13137763/
ART-147,field_selective,Advanced Materials,0935-9648,2026,2026-02-03,2026,Rewriting Polymer Fate via Chemomechanical Coupling.,10.1002/adma.202518567,41631356,PMC13113212,materials_and_condensed_matter,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,6,119,7789,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,acef015844e83099c56fd649d34d75806894bc098ba1abf27cb8f37f63b8868b,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202518567,https://pubmed.ncbi.nlm.nih.gov/41631356/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13113212/
ART-148,field_selective,Advanced Materials,0935-9648,2026,2026-02-08,2026,Stiff to Soft: A Protein-Based Buffer Layer for Improving the Long-Term Performance of Microneedle Sensors.,10.1002/adma.202520745,41656825,PMC12983446,imaging_and_diagnostics,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,15,146,6572,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,75b41661573a7c5872cbd297d2f0087c86dc2ac70106531af23561badef11612,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1002/adma.202520745,https://pubmed.ncbi.nlm.nih.gov/41656825/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12983446/
