corpus_id,persistent_id,doi,pmid,pmcid,title,publication_date,year,journal,journal_abbreviation,venue_stratum,venue_selection_rationale,article_subtype,topic,language,publication_status,citation_count_at_access,selection_score,selection_terms,oa_status,actual_analysis_text_level,abstract_available,full_text_fetch_status,full_text_license_category,explicit_methods_or_search_strategy,search_evidence_locator,search_feature_confidence,databases_reporting_status,databases_reported,search_date_limits_status,search_date_limits_detail,search_terms_or_keyword_list_reported,complete_search_string_status,search_terms_summary,supplementary_search_string_reported,inclusion_exclusion_reported,screening_process_reported,deduplication_reported,prisma_reported,flow_diagram_reported,structural_writing_features,title_word_count,title_has_colon,title_is_question,abstract_word_count,abstract_sentence_count,abstract_first_person,abstract_why_now_signal,abstract_problem_or_gap_move,abstract_scope_signpost_move,abstract_synthesis_or_comparison_move,abstract_boundary_or_limitation_move,abstract_outlook_or_implication_move,fulltext_top_level_section_count,fulltext_figure_count,fulltext_table_count,fulltext_box_count,fulltext_introduction_heading,fulltext_conclusion_or_outlook_heading,fulltext_limitations_or_challenges_heading,fulltext_organization_logic,metadata_sources,crossref_status,crossref_type,crossref_title_similarity,crossref_title_match,doi_url,pubmed_url,full_text_url,access_date,coding_limit
R131,doi:10.1038/s41587-021-00895-7,10.1038/s41587-021-00895-7,33941931,,Computational principles and challenges in single-cell data integration.,2021-05-03,2021,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,385,10.4853,computational; single-cell; omics,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=problem_or_gap; body_structure=not_assessed,8,no,no,121,5,no,no,yes,no,no,yes,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-021-00895-7,https://pubmed.ncbi.nlm.nih.gov/33941931/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R132,doi:10.1038/s41587-021-01131-y,10.1038/s41587-021-01131-y,34931002,PMC9414121,Single-cell immunology of SARS-CoV-2 infection.,2021-12-20,2022,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,biotechnology_omics_and_methods,eng,ppublish,103,14.8481,therapeutic; single-cell; omics,subscription_or_oa_unknown,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,5,no,no,154,4,yes,no,no,yes,no,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-021-01131-y,https://pubmed.ncbi.nlm.nih.gov/34931002/,https://europepmc.org/articles/PMC9414121,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R133,doi:10.1038/s41587-022-01424-w,10.1038/s41587-022-01424-w,36008611,,Prediction of peptide mass spectral libraries with machine learning.,2022-08-25,2023,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,75,24.9436,machine learning; deep learning; neural network; omics,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=not_machine_detected; body_structure=not_assessed,9,no,no,161,6,no,yes,no,no,no,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-022-01424-w,https://pubmed.ncbi.nlm.nih.gov/36008611/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R134,doi:10.1038/s41587-023-01987-2,10.1038/s41587-023-01987-2,38361054,,Computational drug development for membrane protein targets.,2024-02-15,2024,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,40,21.7379,machine learning; deep learning; computational; therapeutic,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=problem_or_gap; body_structure=not_assessed,7,no,no,191,5,no,yes,yes,no,no,yes,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-023-01987-2,https://pubmed.ncbi.nlm.nih.gov/38361054/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R135,doi:10.1038/s41587-024-02127-0,10.1038/s41587-024-02127-0,38361074,PMC13159571,Machine learning for functional protein design.,2024-02-15,2024,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,189,37.549,machine learning; foundation model; computational; automation; protein design; biotechnology,subscription_or_oa_unknown,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+outlook_or_implication; body_structure=not_assessed,6,no,no,124,5,yes,yes,no,yes,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-024-02127-0,https://pubmed.ncbi.nlm.nih.gov/38361074/,https://europepmc.org/articles/PMC13159571,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R136,doi:10.1038/s41587-023-02105-y,10.1038/s41587-023-02105-y,38409587,,RNA interference in the era of nucleic acid therapeutics.,2024-02-26,2024,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,167,16.208,nanoparticle; lipid nanoparticle; therapeutic,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost+synthesis_or_comparison; body_structure=not_assessed,9,no,no,120,4,yes,no,no,yes,yes,yes,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-023-02105-y,https://pubmed.ncbi.nlm.nih.gov/38409587/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R137,doi:10.1038/s41587-024-02133-2,10.1038/s41587-024-02133-2,38361073,PMC11366440,Sparks of function by de novo protein design.,2024-02-15,2024,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,86,23.7886,deep learning; computational; protein design,subscription_or_oa_unknown,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=synthesis_or_comparison+outlook_or_implication; body_structure=not_assessed,8,no,no,159,6,yes,yes,no,no,yes,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-024-02133-2,https://pubmed.ncbi.nlm.nih.gov/38361073/,https://europepmc.org/articles/PMC11366440,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R138,doi:10.1038/s41587-025-02587-y,10.1038/s41587-025-02587-y,40097683,PMC12006967,Toward single-molecule protein sequencing using nanopores.,2025-03-17,2025,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,perspective_review_type,biotechnology_omics_and_methods,eng,ppublish,43,9.5614,omics,subscription_or_oa_unknown,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=outlook_or_implication; body_structure=not_assessed,6,no,no,115,5,yes,yes,no,no,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-025-02587-y,https://pubmed.ncbi.nlm.nih.gov/40097683/,https://europepmc.org/articles/PMC12006967,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R139,doi:10.1038/s41587-026-03035-1,10.1038/s41587-026-03035-1,41735549,,Agentic AI and the rise of in silico team science in biomedical research.,2026-02-24,2026,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,6,17.1486,artificial intelligence; computational; drug discovery,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,13,no,no,125,5,yes,yes,no,yes,no,yes,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-026-03035-1,https://pubmed.ncbi.nlm.nih.gov/41735549/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R140,doi:10.1038/s41587-026-03011-9,10.1038/s41587-026-03011-9,41667710,PMC13207244,Developmentally inspired synthetic kidney engineering.,2026-02-10,2026,Nature Biotechnology,Nat Biotechnol,Nature_specialist,selective biotechnology journal with review content,review_narrative_or_unspecified,bioengineering_regeneration_synthetic_biology,eng,ppublish,0,17.3,tissue engineering; synthetic biology,subscription_or_oa_unknown,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=outlook_or_implication; body_structure=not_assessed,5,no,no,160,6,yes,yes,no,no,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41587-026-03011-9,https://pubmed.ncbi.nlm.nih.gov/41667710/,https://europepmc.org/articles/PMC13207244,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R141,doi:10.1038/s41563-021-01014-2,10.1038/s41563-021-01014-2,34045705,,From predictive modelling to machine learning and reverse engineering of colloidal self-assembly.,2021-05-27,2021,Nature Materials,Nat Mater,Nature_specialist,selective primary journal with commissioned reviews/perspectives,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,85,19.9848,machine learning; computational; nanoparticle; materials,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,12,no,no,153,7,yes,yes,no,yes,no,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41563-021-01014-2,https://pubmed.ncbi.nlm.nih.gov/34045705/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R142,doi:10.1038/s41563-020-0777-6,10.1038/s41563-020-0777-6,34045696,,Machine-learned potentials for next-generation matter simulations.,2021-05-27,2021,Nature Materials,Nat Mater,Nature_specialist,selective primary journal with commissioned reviews/perspectives,review_narrative_or_unspecified,AI_computation_and_data,eng,ppublish,226,16.8083,machine learning; computational; materials; chemistry,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,6,no,no,148,6,yes,yes,no,yes,no,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41563-020-0777-6,https://pubmed.ncbi.nlm.nih.gov/34045696/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R143,doi:10.1038/s41563-021-01047-7,10.1038/s41563-021-01047-7,34226688,,Obstacles and opportunities in a forward vision for cancer nanomedicine.,2021-07-05,2021,Nature Materials,Nat Mater,Nature_specialist,selective primary journal with commissioned reviews/perspectives,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,305,16.4079,nanoparticle; nanomedicine; therapeutic; cancer,subscription_or_oa_unknown,abstract,yes,not_attempted_no_pmcid,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,10,no,no,149,8,yes,no,no,yes,no,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41563-021-01047-7,https://pubmed.ncbi.nlm.nih.gov/34226688/,,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R144,doi:10.1038/s41563-022-01231-3,10.1038/s41563-022-01231-3,35361951,PMC10265650,The living interface between synthetic biology and biomaterial design.,2022-03-31,2022,Nature Materials,Nat Mater,Nature_specialist,selective primary journal with commissioned reviews/perspectives,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,126,28.4147,biomaterial; polymer; synthetic biology; materials; biotechnology,subscription_or_oa_unknown,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=outlook_or_implication; body_structure=not_assessed,9,no,no,143,6,yes,yes,no,no,no,no,yes,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41563-022-01231-3,https://pubmed.ncbi.nlm.nih.gov/35361951/,https://europepmc.org/articles/PMC10265650,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
R145,doi:10.1038/s41563-023-01472-w,10.1038/s41563-023-01472-w,36941391,PMC10330049,Hydrogels for RNA delivery.,2023-03-20,2023,Nature Materials,Nat Mater,Nature_specialist,selective primary journal with commissioned reviews/perspectives,review_narrative_or_unspecified,biomaterials_nanomedicine_delivery,eng,ppublish,228,21.1112,hydrogel; nanoparticle; therapeutic,subscription_or_oa_unknown,abstract,yes,failed,not_applicable_no_full_text,not_assessed_without_full_text,abstract_or_title_only,low,not_assessed,,not_assessed,,not_assessed,not_assessed,,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,not_assessed,abstract_moves=scope_signpost; body_structure=not_assessed,4,no,no,154,5,yes,yes,no,yes,no,no,no,,,,,not_assessed,not_assessed,not_assessed,not_assessed_without_full_text,Europe PMC/PubMed; Crossref,verified,journal-article,1.0,yes,https://doi.org/10.1038/s41563-023-01472-w,https://pubmed.ncbi.nlm.nih.gov/36941391/,https://europepmc.org/articles/PMC10330049,2026-08-30,"Metadata/title for all; abstract or full text only as stated. Machine-assisted coding, manually audited positives; no copyrighted body text retained."
