corpus_id,venue,year,track,paper_id,doi,title,authors,topic,canonical_url,pdf_url,official_source,language,sampling_frame_size,sampling_rank,sample_order_within_venue,title_word_count,abstract_word_count,abstract_actions,pdf_retrieval_status,full_text_extraction_status,analysis_text_level,pdf_pages,pdf_bytes,pdf_sha256,full_text_word_count,full_text_char_count,structural_analysis_char_window,intro_contribution_list,related_work_position,method_narrative,experiments_section,baseline_language,ablation_reported,uncertainty_reporting,limitations_section,ethics_or_impact_section,checklist_present,figure_caption_count,table_caption_count,conclusion_section,conclusion_moves,issue,pages,publication_date_raw,detail_status,pdf_error,accessed_date,notes
CONF-121,ICML,2025,Main Conference,PMLR-v267-alabdulmohsin25a,,A Tale of Two Structures: Do LLMs Capture the Fractal Complexity of Language?,Ibrahim Alabdulmohsin; Andreas Peter Steiner,language_models_nlp,https://proceedings.mlr.press/v267/alabdulmohsin25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/alabdulmohsin25a/alabdulmohsin25a.pdf,https://proceedings.mlr.press/v267/,English,3330,42,1,13,170,context_or_problem;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,62,3147310,8b71ac9fdb906a8da38102bcb49b3bcc2d622720ed72934fdbeae654d9c6dc24,28839,494063,450026,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,False,True,False,False,False,19,4,False,not_detected,PMLR 267,964-1025,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-122,ICML,2025,Main Conference,PMLR-v267-bavandpour25a,,Lower Bounds for Chain-of-Thought Reasoning in Hard-Attention Transformers,Alireza Amiri Bavandpour; Xinting Huang; Mark Rofin; Michael Hahn,theory_optimization,https://proceedings.mlr.press/v267/bavandpour25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bavandpour25a/bavandpour25a.pdf,https://proceedings.mlr.press/v267/,English,3330,125,2,8,120,result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,33,1263999,e9937c3817e7946507894064b1af2ea0904a8e7cb5e867098eb3594b8a8eade1,18700,169523,169523,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,False,False,True,False,10,1,False,not_detected,PMLR 267,3274-3306,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-123,ICML,2025,Main Conference,PMLR-v267-braun25b,,DEFAME: Dynamic Evidence-based FAct-checking with Multimodal Experts,Tobias Braun; Mark Rothermel; Marcus Rohrbach; Anna Rohrbach,computer_vision_multimodal,https://proceedings.mlr.press/v267/braun25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/braun25b/braun25b.pdf,https://proceedings.mlr.press/v267/,English,3330,209,3,7,144,gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,35,3288942,6b873a55d33eae7f45cacc0470c1d58912b762d4717f85b030fbb61b9377344d,17229,185163,185163,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,True,True,True,True,False,False,False,15,7,False,not_detected,PMLR 267,5383-5417,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-124,ICML,2025,Main Conference,PMLR-v267-chefer25a,,VideoJAM: Joint Appearance-Motion Representations for Enhanced Motion Generation in Video Models,Hila Chefer; Uriel Singer; Amit Zohar; Yuval Kirstain; Adam Polyak; Yaniv Taigman; Lior Wolf; Shelly Sheynin,computer_vision_multimodal,https://proceedings.mlr.press/v267/chefer25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chefer25a/chefer25a.pdf,https://proceedings.mlr.press/v267/,English,3330,292,4,11,196,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,22,10339601,3600f9ac2e2d830e91c26fdd9a9faa068f6e57f29fadd0527a02e2a0d4280140,13238,115514,115514,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,True,False,False,False,False,6,6,False,not_detected,PMLR 267,7595-7616,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-125,ICML,2025,Main Conference,PMLR-v267-chen25h,,PASS: Private Attributes Protection with Stochastic Data Substitution,Yizhuo Chen; Chun-Fu Chen; Hsiang Hsu; Shaohan Hu; Tarek F. Abdelzaher,data_benchmarks_evaluation,https://proceedings.mlr.press/v267/chen25h.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/chen25h/chen25h.pdf,https://proceedings.mlr.press/v267/,English,3330,375,5,8,147,gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,24,1177925,9676b1326b655a31deea668e5de29ff91fd6fa9441781f26ca8dd936c713be96,12382,142525,142525,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,True,True,False,True,False,4,18,False,not_detected,PMLR 267,7816-7839,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-126,ICML,2025,Main Conference,PMLR-v267-cui25c,,Calibrating Video Watch-time Predictions with Credible Prototype Alignment,Chao Cui; Shisong Tang; Fan Li; Jiechao Gao; Hechang Chen,computer_vision_multimodal,https://proceedings.mlr.press/v267/cui25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/cui25c/cui25c.pdf,https://proceedings.mlr.press/v267/,English,3330,458,6,8,209,context_or_problem;method_or_resource,downloaded_official_pdf,success,full_text_extracted,22,2194792,4f46410260af16cf6ffae7ea5f535a952cdc5282752b7526eb0795a8bd7e283b,10575,126090,126090,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,True,False,False,False,False,11,8,False,not_detected,PMLR 267,11563-11584,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-127,ICML,2025,Main Conference,PMLR-v267-ding25b,,Visual Abstraction: A Plug-and-Play Approach for Text-Visual Retrieval,Guofeng Ding; Yiding Lu; Peng Hu; Mouxing Yang; Yijie Lin; Xi Peng,language_models_nlp,https://proceedings.mlr.press/v267/ding25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ding25b/ding25b.pdf,https://proceedings.mlr.press/v267/,English,3330,542,7,8,112,method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,20,3996967,d0bd48178b2f01b1e7c39581964f7107b54804d0c2c0861d2936bb8fad67fe66,10800,112097,112097,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,True,False,False,False,False,6,11,False,not_detected,PMLR 267,13825-13844,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-128,ICML,2025,Main Conference,PMLR-v267-fan25d,,Graph Minimum Factorization Distance and Its Application to Large-Scale Graph Data Clustering,Jicong Fan,graphs_structured_data,https://proceedings.mlr.press/v267/fan25d.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fan25d/fan25d.pdf,https://proceedings.mlr.press/v267/,English,3330,625,8,12,190,context_or_problem;method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,26,2550809,15d768d860cd76869eea71ca1df3e4c318605d22a4318c0f0d506f08f9c04606,11064,144834,144834,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,False,True,False,True,False,3,13,False,not_detected,PMLR 267,15736-15761,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-129,ICML,2025,Main Conference,PMLR-v267-fu25i,,PiD: Generalized AI-Generated Images Detection with Pixelwise Decomposition Residuals,Xinghe Fu; Zhiyuan Yan; Zheng Yang; Taiping Yao; Yandan Zhao; Shouhong Ding; Xi Li,computer_vision_multimodal,https://proceedings.mlr.press/v267/fu25i.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/fu25i/fu25i.pdf,https://proceedings.mlr.press/v267/,English,3330,708,9,9,176,context_or_problem;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,15,2270757,c37412bef5ed2f756ad601b69f91090b055ab605bf4aef4f73e71f0ee576c2d7,7698,100225,100225,not_detected,no_dedicated_heading_detected,dedicated_method_or_approach,False,True,True,False,False,False,False,7,6,False,not_detected,PMLR 267,17894-17908,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-130,ICML,2025,Main Conference,PMLR-v267-goncalves25a,,AdaSplash: Adaptive Sparse Flash Attention,Nuno Gonçalves; Marcos V Treviso; Andre Martins,language_models_nlp,https://proceedings.mlr.press/v267/goncalves25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/goncalves25a/goncalves25a.pdf,https://proceedings.mlr.press/v267/,English,3330,791,10,5,160,context_or_problem;method_or_resource,downloaded_official_pdf,success,full_text_extracted,19,522245,bcd53e0204ef06228be9f43760e3c4749c1dab0ba4a24630ed24680d5014d484,10631,112973,112973,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,False,False,False,False,False,5,5,False,not_detected,PMLR 267,19878-19896,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-131,ICML,2025,Main Conference,PMLR-v267-han25h,,Emergence and Effectiveness of Task Vectors in In-Context Learning: An Encoder Decoder Perspective,Seungwook Han; Jinyeop Song; Jeff Gore; Pulkit Agrawal,language_models_nlp,https://proceedings.mlr.press/v267/han25h.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/han25h/han25h.pdf,https://proceedings.mlr.press/v267/,English,3330,875,11,13,188,context_or_problem;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,27,4964675,ec7a482c932e37b602fc173f0a7f99f85a508d11e916afece13cf0eb4808e56b,12414,159214,159214,explicit_list,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,True,True,False,True,False,24,0,False,not_detected,PMLR 267,21871-21897,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-132,ICML,2025,Main Conference,PMLR-v267-hong25h,,On the Provable Separation of Scales in Maximal Update Parameterization,Letong Hong; Zhangyang Wang,graphs_structured_data,https://proceedings.mlr.press/v267/hong25h.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/hong25h/hong25h.pdf,https://proceedings.mlr.press/v267/,English,3330,958,12,10,137,gap_or_contrast;method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,13,327163,72c8063ac0fa254545a67f7ef5b7ded5974836b9b5569013ed5e4fb76f227ac7,7374,77726,77726,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,True,False,False,False,0,0,False,not_detected,PMLR 267,23774-23786,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-133,ICML,2025,Main Conference,PMLR-v267-huang25f,,Learning Bayesian Nash Equilibrium in Auction Games via Approximate Best Response,Kexin Huang; Ziqian Chen; Xue Wang; Chongming Gao; Jinyang Gao; Bolin Ding; Xiang Wang,theory_optimization,https://proceedings.mlr.press/v267/huang25f.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/huang25f/huang25f.pdf,https://proceedings.mlr.press/v267/,English,3330,1041,13,11,168,method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,26,1085851,1516006a76830b7ccd21ef7d36b357d12db973be6adf2960ef89d92f28de127d,12802,171577,171577,explicit_list,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,True,False,False,False,7,0,False,not_detected,PMLR 267,25159-25184,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-134,ICML,2025,Main Conference,PMLR-v267-jiang25p,,Can Large Language Models Understand Intermediate Representations in Compilers?,Hailong Jiang; Jianfeng Zhu; Yao Wan; Bo Fang; Hongyu Zhang; Ruoming Jin; Qiang Guan,language_models_nlp,https://proceedings.mlr.press/v267/jiang25p.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/jiang25p/jiang25p.pdf,https://proceedings.mlr.press/v267/,English,3330,1124,14,9,162,gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,22,1219532,ee7dc4f48797b554a2e4f330fd00ca5ce42c5ceb045f4afabffdd7185d47a309,11935,117513,117513,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,False,True,False,False,False,7,12,False,not_detected,PMLR 267,27851-27872,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-135,ICML,2025,Main Conference,PMLR-v267-kim25ab,,Efficient Generative Modeling with Residual Vector Quantization-Based Tokens,Jaehyeon Kim; Taehong Moon; Keon Lee; Jaewoong Cho,generative_models,https://proceedings.mlr.press/v267/kim25ab.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kim25ab/kim25ab.pdf,https://proceedings.mlr.press/v267/,English,3330,1208,15,8,156,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,22,2319330,7b6bdee276b52b4243fe6353fea0c6f71bdbb99b823e9284ca07454653d2b003,10909,112683,112683,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,True,True,False,False,False,6,8,False,not_detected,PMLR 267,30609-30630,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-136,ICML,2025,Main Conference,PMLR-v267-kumar25b,,The Complexity of Learning Sparse Superposed Features with Feedback,Akash Kumar,language_models_nlp,https://proceedings.mlr.press/v267/kumar25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/kumar25b/kumar25b.pdf,https://proceedings.mlr.press/v267/,English,3330,1291,16,9,148,gap_or_contrast;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,34,16844180,d2ee97cf6c45a2acb8cf219997385d019f4f6712b43b5e764a718b64799c360a,14482,156243,156243,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,False,False,False,False,11,1,False,not_detected,PMLR 267,31930-31963,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-137,ICML,2025,Main Conference,PMLR-v267-li25ae,,GaussMarker: Robust Dual-Domain Watermark for Diffusion Models,Kecen Li; Zhicong Huang; Xinwen Hou; Cheng Hong,trustworthy_ai_privacy_fairness,https://proceedings.mlr.press/v267/li25ae.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ae/li25ae.pdf,https://proceedings.mlr.press/v267/,English,3330,1374,17,7,142,method_or_resource;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,14,9098862,b8849b7b5544da0bd866a288e1d70059492d570f9771174e2db107e83cfe632b,8719,120548,120548,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,True,True,False,True,False,5,9,False,not_detected,PMLR 267,34688-34701,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-138,ICML,2025,Main Conference,PMLR-v267-li25dg,,Gumiho: A Hybrid Architecture to Prioritize Early Tokens in Speculative Decoding,Jinze Li; Yixing Xu; Haiduo Huang; Xuanwu Yin; Dong Li; Edith C. H. Ngai; Emad Barsoum,language_models_nlp,https://proceedings.mlr.press/v267/li25dg.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dg/li25dg.pdf,https://proceedings.mlr.press/v267/,English,3330,1457,18,11,203,context_or_problem;gap_or_contrast;method_or_resource;result_or_evidence;implication_or_boundary,downloaded_official_pdf,success,full_text_extracted,25,2006037,52f53400713f3ca6e840543669d01ea0b8009958052c3e25ad505665c4fa272d,9714,137207,137207,explicit_list,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,True,False,False,True,False,5,4,True,summarizes_evidence;states_implication,PMLR 267,36551-36575,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-139,ICML,2025,Main Conference,PMLR-v267-lin25f,,Tightening Causal Bounds via Covariate-Aware Optimal Transport,Sirui Lin; Zijun Gao; Jose Blanchet; Peter Glynn,theory_optimization,https://proceedings.mlr.press/v267/lin25f.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lin25f/lin25f.pdf,https://proceedings.mlr.press/v267/,English,3330,1541,19,7,198,context_or_problem;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,31,655740,bc4dbfab169f3b612eba38733bea0dc1c534772e42ac0e27b90f6ba665594ecc,13528,182343,182343,not_detected,no_dedicated_heading_detected,theory_led_without_generic_method_heading,False,True,False,True,False,False,False,4,3,False,not_detected,PMLR 267,37815-37845,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
CONF-140,ICML,2025,Main Conference,PMLR-v267-liu25cq,,Efficient Federated Incomplete Multi-View Clustering,Suyuan Liu; Hao Yu; Hao Tan; Ke Liang; Siwei Wang; Shengju Yu; En Zhu; Xinwang Liu,trustworthy_ai_privacy_fairness,https://proceedings.mlr.press/v267/liu25cq.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cq/liu25cq.pdf,https://proceedings.mlr.press/v267/,English,3330,1624,20,5,154,gap_or_contrast;method_or_resource;result_or_evidence,downloaded_official_pdf,success,full_text_extracted,15,1250645,ffd153848a20af59d6a7f3c00b4a42f49dbb53e8c753da2a57dbb6fe36a69a37,6833,98068,98068,not_detected,no_dedicated_heading_detected,no_generic_method_heading_detected,False,True,True,False,False,False,False,7,3,False,not_detected,PMLR 267,40100-40114,2025/10/06,official_page_retrieved,,2026-08-30,No DOI exposed on the official proceedings page at access time.
